,video_id,comments
127,vMwvOvQO7Aw,"[""I've learned more in your great channel than anywhere else in my (53 years) of life.  Thanks for giving me this wealth of information of which school never did, oh yes the great learning American institutions?!?!?!?"", 'A supressor on a revolver...', 'Try watching indian movies we have made science and logic to have their funeral', 'Genetic memory ( Memory stored in the DNA ) is another one ! \nFound in most movies involving clones.', ""The only thing I don't know is the asteroid one"", ""Some more: \n1. You can't hide behind a car door or a piece of furniture to be protected against gunshots.\n2. If you take a gunshot to the abdomen, you're in high risk of dying and most certainly can't finish chasing the bad guy."", ""If you get hit with an explosive shockwave that's strong enough to physically knock you back through the air, you're gonna be pretty much dead already from the amount of organ trauma that wave sent through you, you don't need to worry about landing on something hard or sharp."", 'Driving a car in a chase while being shot at, and the bullets just bounce off the bodywork.\n\nNitrous sending flames out the back of the car and sending you warp speed.', 'Can a car explode on impact? Or can it explode immediately as it catch on fire', ""That's one of the most underrated videos I've seen lately! 🙏""]"
128,u9D-7ZdV89w,"['It’s a shame that The Moon doesn’t have any moons.', 'They are to close to the sun - sun ripped away anything that was about to orbit Mercury and Venus, and also not enough bodies came far enough to have one that made it to stay with them.', 'in irl there is moons of venus but those moons are called ""possible moons""', 'Gravity of the Sun?', 'Venus does have moons, it has 2, like Mars does. There were nearby asteroids that were considered possible moons since they orbit Venus.', 'Did you know that mars moons are formed from a collision', 'Due to an asteroid hit. Mercury was the moon of the planet Venus. That time Venus use to have life. Without moon there is no life. In our solar system there use to be two moons. Our moon and Mercury and there were life on both planet. Now there is only one moon in our solar system. That’s what we have.', ""Some people say that Mercury used me Venus's Moon."", 'God knows how many moons orbiting Mercury and Venus have vanished into the sun.\nCould Mercury have been a moon of Venus ?', 'I bet if Venus suddenly had a moon similar to ours, it would be habitable in 10 years.']"
129,m0yu4y-y7kI,"['😮😮😮😮😮', 'What bout the greys zebra there r 3 zebra species in Africa', ""Just discovered this channel. It's reallY reallY good. Keep up the great work"", 'Such an underrated channel !! I mean their content is so gooddd', '👍', 'Awesome video!!!!', '2:55 🤣, Amazing video, Well Explained! Please make a video on cloning and de-extinction!', 'Again a very nice video! Keep it up 👍. \nBtw why do we suffer from cold almost everytime but some diseases can occur to us only once in lifetime?']"
130,7NDtaxq94sM,"[""They're white with black stripes. I have freckles, but that does not make me black. The black stripes were adapted, like the black charcoal/tape under an athlete's eyes, to repel the sun. In many cases, you can see the white coat devoid of black stripes along the face, underbelly, and inner legs. That's all you need to see to determine it for yourself."", ""It's obvious it's white with black stripes you can tell"", ""03:43 --- And you're welcome  😮\u200d💨🙄"", 'Neither actually..during embryonic formation, zebras are implemented with a special pigment pattern, that is relatively unlike any other animal, the reason being, that during the stages of their very first pigmentation during growth, the color will swap itself back and fourth, a certain amount of time it will grow black, then a certain amount of time it will grow white, but during this pigmentation, the baby zebra is actually PINK! YES Pink!', 'Are pandas black or white?', 'What is the music in the background called?', 'Summary: Zebras are originally black and have white stripes just like humans are originally black :)', 'How many stripes has a Zebra?', ""Could you answer what the evolutionary purpose of those black and white stripes are? It doesn't seem to be for camouflage."", 'I had no idea how badly I needed to know the answer to this question.   Mind blown 🤯']"
131,gWvVvdwAH8g,"['Its like a space reproductive system 🤯', 'Mars was closest planet to what belt, earth is next... its just matter of time than 1 will hit again.', ""Favorite Arcade video game from the 80's was Asteroids, so this seems like getting a little backstory of this game.\nPlus, it's just way interesting science/astrology to learn about.\n🤓🧠🌌✨🪐🤔🪨🔭🪨🚀🛸🪨🪨🪨🪨🪨"", ""sweet to know ; there is power in our imaginations , let's be careful about the drop it. having heard it from your telepathy voice"", 'please keep them away😥', 'Great job!', '🎉😅😅😅😅🎉🎉🎉🎉🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻😎👏😎', '😅      so    easy      thank    you', '👍', 'Question: is science has find out that this universe has gravity.and ITS showed that this universe has a roof and bottom.']"
132,dfsbspNlI14,"['She is so cute', ""Becush they're so happy and pure 🤍 yeah they are"", 'Классное видео. Очень полезно и интересно. Спасибо!', 'Babies are cute but Cats 😍 are cuter . And yes I get the urge to squeeze and squish those furr fruits', 'I absolutely adore babies. They do super adorably cute!!!', 'Imagine getting knocked out by babies cuteness', 'I hate babies. They are disgusting, not cute.', 'And I don’t have cute aggression', 'There are always exceptions. I have never found anything cute', ""I showed this video to my 12 y/o brother because he's so cute that I bite his cheeks and he screams. I told him this is the scientific explanation behind my cute agression and that I should be excused now. 😂😂.""]"
133,Yj240oulsc8,"[""Then explain how airplanes going north & south don't experience Coriolis effect which an arrow does???"", 'Very very informative. On the Southern hemisphere thought the hurricane would spin anti clockwise', 'Why would you guys edit the graphics and footage to be the opposite of what they actually are?', ""The flipped or mirrored video footage at the end ( @3:45 ) is a 'fun spin' after learning about how a cyclonic storm rotates."", '2:22 the curved appearance of long distance flights has nothing to do with the Coriolis effect.', 'Why can’t I save videos from this page?', 'Amazing video', 'Helpful ❤️👍', 'storm is from outer to circle center, not from circle center to outer', '“But due ti the low pressure zones, these winds follow a circular path.”\nHow do bending east and west lead to storms spinning clockwise and counterclockwise? I still cannot relate']"
134,MJl6wY1G8Ls,"['no all seas arent dead water is alive ..teh dead sea is called tha tbecasue it doesnt sustain life only 2 things live in it and theyre 2 forms of bacteria , its too salty for fish or living things or otehr living things..prett yuneducated to say water isnt alive', 'The video looks great but a little bit difficult to read I still love the video you have.Don’t sad any more.Have a great day for you 😄🙂😉😊😇🥰🤩😘😚😝🤑🤭😌🥳😎😲🤓🥺❤💛💚💙💜🤎🤍💯❣💟💕💞💓👍🎇✨🎉🎊🥇🏅♥', ""Avogadro's law and principle of floatation"", 'Palestine', 'That stick footage of cape town....on the other side of africa 🤣', 'I have been there.thanks .', 'its palestine 🇵🇸 , no israe*l', 'The high concentration of salinity causes nothing to survive , not even a singled-celled bacteria can transduct on it .unlike natural sea water , there are corrals, shells , and various marine lives that collect various ions for thier physical build ups , is the natural way of regulating and controlling the pH level of sea water that allows many living species to reproduce', 'There is no lsreal, They are called Jew Terrorist.', 'Do not want to go to no dead sea.']"
135,rUogIRH2XwQ,"['Splendid 🥰', 'In other words, the jellyfish is the brain and is the heart and is the digestive system', 'Our God is God of Wonder', 'Sea Fish is similar to Human Brain,Neurons and interconnectivity', 'Sea/Ocean Fish', 'They’ll be around until the sun becomes a red giant and shame that I can’t say the same thing about humans, which seems impossible and illogical because after all we are the big deal it seems but what if we are just a flash in the pan and judging by our violent past history we might be able to see our real place in the game of life and play our role and accept our faith .', 'Okaya so hear me out. A jelly fish is a brain itself. Where as we have a brain in our heads. They are the worlds og brain.', ""In the entire history of life on earth big brains haven't been all that important to success. The most successful and prolific living things on earth are The ones with little to no brain at all, like sharks, alligators, jellyfish, coral, sponges, fungi, bacteria, and countless other ancient species that have survived and thrived for eons. If anything, I think humans have proved that big brains aren't all that great in terms of survival. Our big brains are the major contributor to our own potential extinction. Jellyfish survived this long just to be destroyed by a blip on the evolutionary map like us. We've proved that big brains aren't all they're cracked up to be in terms of survival."", 'It can feel light, cold, dark, warmth, it can be threatened, it can be comfortable but where do these things these jellyfishes feel it needs a brain', 'they also look like mushrooms lol']"
136,9RBktO4RK8s,"['In Michigan My Sister -In-Law took me to a sunflower field as the sun moved to the West The entire field turned simultaneously...I have never seen such a beautiful sight.', 'Thanks im trying to learn why also', 'literally came here cuz renjun made me curious about this too', 'So basically the sunflowers reset like you would a timer clock for like food or something... start the timer break of dawn hits then it resets just like most other things I suppose', 'Great', 'Great video', 'Great and informative biology video, thank you.', ""3:01  So all the animations are wrong since blooming sunflowers don't actually turn"", ""Woo that's cool 😎😄"", 'great']"
137,mR0UhUnSUmo,"['Where do the farmers put all the cow bones?', 'So why does osteoporosis exist?', 'There is no dinasors', 'This was such a great video.  The content is detailed enough that it’s comprehensible with little drag.  Lots great usage of visual and textual aid that accommodates the narration.', ""As you say bones will decompose. So all these year I've been living a lie to believe in Dinosaurs and cave man Skulls. Damn Scientist are jerks. Fooling people around to make Money. tsk"", ""what's with the random black chick in the beginning, a bit forced isn't it?"", 'so how long does it take for bones to decompose?', 'SMALL ANIMAL SKELETON BONES DECAY SHORTER TIME \nIN RAINFORESTS ?', 'THANK U FOR BEST EVER VIDEO TO SCIENCE ABC \nSMALL ANIMAL SKELETON BONES DECAY SHORTER TIME ON HUMUS SOIL AND \nRAIN WATER DROPS AND DIRECT SUN RAYS ?', ""I've lived 28 years on this earth without realizing fossils are not bones but stones. Thank you formal education!""]"
138,sTUYvQl6_bs,"['Aaaaaand i have to do a science project that needs this :)', 'but this one guy on an image board says it makes cool crystals! how can someone lie on the internet?!', ""So that's what Charlie did when he saw a cockroach"", 'But does it still clean your bathroom?', 'I did this one time, mixed them to clean the toilet.\nI saw the storm cloud that formed, flushed and went outside for a bit.', ""Accidentally mixed them when I was mopping my garage floor, as the ammonia cleaner wasn't completely dry before einbekached the floor and it created mustard gas. we had to evacuate the house and I breathed in enough to give me asthmatic symptoms ever since. I could. Barely breathe for weeks after that."", 'Thanks that will help with re enacting WW1 the trenches  now the mustard gas thats perfect.', ""Babies when they're home alone:"", ""Ferb, I know what we're gonna do today!"", 'My great grandpa did in 1914-1918']"
139,zNmbD8fSt88,"['hi. im a fox expert specialised on red foxes. i study them since 15 years. and yes they hunt solitary but they are devinitly NOT solitary. they are extreemly social animals with mostly monogamous partners they stay together for lifetime and they have extrem strong family bounds. od they are poligamous but NEVER solitary. and when you know how it is possible every fox to tame, even wild foxes, but to be fair, by wild foxes its extremly difficult and needs a lot of time. and its not good. wild foxes must stay wild. but foxes can bound extremly strong, even to humans, and they are absolutley faithful.', 'I used to have a pet fox', 'If fox not friend then why friend shaped??', 'urban foxes are self domesticating. heads are getting shorter and wider and brains smaller. males and females also becoming similar in size. very interesting animals. who knows what will become of them and us.', 'Does anyone have common sense instead of listening to BS like this? Who here believes that Wolves and wild cats were easier to tame than foxes??? They must think we have no common sense at all. All their doing is guessing. SMFH', ""Foxes can never be petted as they can be greedy and insane and can't let go of food in the house or attack farm animals like chickens, ducks and geese without hesitation"", 'Nah bro check me out i tame cockroaches', 'I love the idea of primitive humans just deciding to do a little side quest of making animal friends even while still fighting to survive', ""It's probably slot to do with socialising. Dogs and wolves are highly social paired to foxes which which use more mob strength"", '""because foxes are wild animals they don\'t make good domestic pets"". Then domesticate them. Is that not what we did for thousands of years with wolves? RSPCA is dumb.']"
140,n7tnHPDH5d8,"['SO BAD', ""This is Half-truth! Didn't even explain why couldn't we have solar/lunar eclipse every month. No explanation regarding ecliptic plane of the moon and moon's nodes who are the key players in this celestial event."", ""Why isn't there a solar and lunar eclipse every 27 days as the moon revolves around the earth?"", 'Shared wit my Grandson- well done🙏🏼', 'And that right there folks, totally destroys any notion of a flat earth..', 'Great video! very informative about the solar light behaviors and a great plus the extra very appreciated lunar behavior explanations. Thank you and keep up the Good work guys 💜', 'This video helped me so much as my teacher said to do a project and give explanation about eclipses.... thanks 🙏🏻❤', ""Thank you\nI wasn't able to understand but\nthis video helped me a lot 😊❤"", 'Very good video thanks much 👍🏼👍🏻👍🏼', 'They have the earth rotating the wrong way. Should be rotating from west to east.']"
141,I_cOqxZqjFU,"['Daarnaast is de engelse titel ook nog bagger, ze schrijven ASTORNAUTS...wat een zeperd zeg...stumpers', 'Wat is dit voor een achterlijke tekst, vertaald door voor hun inburgeringsexamen gezakten, of door ontregelde vertaal robots..? ADEMENDE ZUURSTOF.... ? een nieuw natuurkundig fenomeen..?', 'That’s crazy', 'Wow', 'How did the aappolo astronauts get oxygen for a three day flight to the moon and back?', 'After decades of not thinking about it, I suddenly wondered if there was a way that astronauts doing space-walks  (ISS, previous shuttle flights, etc.) could ""plug into"" an external port to receive oxygen in an emergency, or for extended space-walks, without\nhaving to come back in. I\'ve never seen it described, but it seems like a good thing to have...', ""Isn't pure oxygen bad to breathe for extended periods of time? How do they get around this? I've read that it's pretty bad for the lungs."", 'Space battle by F-777', 'I will be an astronaut for the job!!!', ""How long they can use that oxygen in iss it's only artificial oxygen not natural... Meaning they can only breath a month/year etc....""]"
142,gBUjzm6w7Hs,"['So if Plants need CO2 to live, grow and produce food for us to survive, why are we trying so hard to reduce CO2 in the atmosphere when there is only 0.04% CO2 in the atmosphere?', 'cute animation 😭😍', 'Okay', 'Wow \nPlants are more interesting ... Factory..👍', '😢', ""keep rockin' out!"", 'All these details copletely confuse the whole issue. Less details more essence, please!', 'Love the work and effort put into making this informative video. However, if this is the ABC of science then I need the infant class! This is not your common ABC that simple minds like mine are accustomed to. Simpler is better. And less is more...for me at least.', 'wow you are so clever', 'your videos are awesome. please make more of them']"
143,YJBhWVDArLo,"[""We'd like to point out that in the end of the video, a man appears to walk by the tail rotor of a helicopter. In reality, that's extremely dangerous - it can lead to severe injuries or even be fatal. So, please be careful around helicopters."", 'Only explained the easy part I already knew.   No explanation of steering or forward motion. :(.', '😮😮😮', 'The helicopter beats the air to fly............\n\n\n\n\n\n\n\n\n\n\n\n\nSomethins off here', 'Thank you so much for this video. It blew my mind knowing that its the rotor blades itself that act as airfoils. Somehow i never made that connection.', 'the first controlled and sustained flight of an airplane happened in october 23, 1906, the 14-bis by Santos Dumont. the Wright Brothers invention was merely a catapult and a glider.\nthat being said, amazing video, very indepth on explanations and easy to understand! than you very much.', 'Correction: People always ask, ""what makes a helicopter fly?"" The answer: Money!!\n\n-cpt', '1:20 \nWarning! Theres a very scary jumpscare', 'Helicopters don’t fly — they beat the air into submission!', 'It this from the same studio than Family Guy?']"
144,intBEYKlaGY,"['We still got a 4.0', 'Having theses videos would have been fantastic', 'Primarily falaccidity', 'Thank you!', 'Summery of this', 'fascinating!!  thank you', 'Why does a corpse’s skin look yellow (jaundiced) shortly after death? I wondering if it was due to death or pre-existing condition?', 'Are Snake Bites & Bee Stings included for this one?', '🖤🤍', 'As a non English medium person this video is very fast to me please consider people like us also']"
145,-7oVWSPBJY8,"['Penjelasannya kurang akurat dan memuaskan oke!!!!!', 'How do souls survive in space coldness ?', 'Technically I believe “cold” doesn’t exist.  It’s simply the absence of heat, but to a degree.  If you could hit absolute zero (AZ) — perhaps in the Kelvin scale? — there would be no heat at all.  But I think it’s only theoretical because i believe at AZ electrons don’t even spin.  I would guess that no place in the Universe is truly AZ.  (Heat I think decays as a function of k / r ^ 2 so while it goes to zero fairly quickly as an inverse parabolic it never really reaches zero.)', 'It’s been since high school I took chemistry although I took the Physics series in college.  I believe that, since space is nearly a vacuum — a “true” vacuum probably doesn’t exist — there are no atoms, like what exists in our atmosphere.  And it’s the excitation of atoms from radiation or radiant heat that causes them to move.  This causes friction snd therefore heat as potential energy is released.  (I’ll have to watch the video now to see how far off I am.)', 'space is not cold it has no temp becaus theres no atmosphier  are atmosphier has temp the particals of sead atmosphier are heated by the sun  so things in space can and will hav temp 250 +if close to earth  get closer to the sun and thinds in space wil get hotter ferther from the sun things in space wil get cooler  in space things in sunlite will be 250+  things in space that are in shaddo close to the earth will be 250-  on the moon in sun 250+ on the moon in shaddo 250-  thats why we know the moon landings were faked no person could servive that temp ether 250 +or 250- they would die in those temps  not to mechen the radeation   they would never have servived the trip and got to the moon  DEAD  the reson that they go to lo earth orbit they are still well with in are atmospheir  and gravity and well with in are magnetis feald  so they are proteced  from the dangers of space   aka   the void   we have never went into space   aka  the void   ARNT YOU TIRED OF BEING LIED TO !!!   I KNOW I AM    ITS ARE  USA    LETS HAVE IT BACK!!!!!!!!!!!!!!!!!', 'Space is not cold at all since it is almost a vakuum.\nAnd if there is nothing that can convey heat or cold there is no temperature.', ""you sold me on light and heat, then you mentioned air pollution. LOL. I would had say, light pollution. but that's just me. we are entitled to our opinions."", 'Thats basic knowledge 😒', ""So after all that being being said it's still cold in space!"", 'You wouldn’t feel the air you would feel the direct sun. But what about a shadow?']"
146,bugvN7sHN6E,"['I am here cuz i am looking for why i get a random fluttering sound in my ear. I think it is this muscle. I can also flex the muscle at will and the side i get fluttering in feels ""weaker"" (when i flex it isnt that strong as the other side). I wonder what it means. It is annoying when it flutters lol.', 'When I try to recreate sounds with my mouth I often forget that other people can’t hear me making the rumbling sound at the end of it 😂', 'I think I could do it as a kid but can’t now as an adult', 'When you close the ears with fingers you hear this sound', ""I don't close my eyes to hear it. I activate the rumbling muscle by trying to clinch my inner ear muscles."", 'I was confused about this so i searched it up and this video came up. I dont have to close my eyes or do any of that I can just feel the muscle and tense it up and hold it for a while.', ""I've always been able to hear the rumbling, but lately it's been so much worse. Someone touching the top of my head can set it off. Certain people talking gets the rumbling going. It's so annoying."", ""The eye thing is a separate thing..I can do both..I however think it's loud when I chew amd have had to turn the TV up when I eat"", ""It sucks because I hear it all the time and gets worse when listening through my phone speaker even if it's on low"", 'I can make the sound with only my eyes verrrry lightly closed, they just have to be closed. Or, if I want my eyes open, I have to flex my neck muscles a certain way (noticeable by anyone looking at me) and then I hear the sound. I just don’t do the neck flex method because that’s weird to people externally out of context.']"
147,fqnmUNzn5N8,"['Energy/matter are created ALL THE TIME, spontaneously, everywhere. There just isn’t NET energy/matter (usually). Unless we are near a black hole.  Then, you get hawking radiation because particles around the event horizon can’t net out to 0 due to the other half (anti particle) falling into the black hole.', ""Statistically speaking, there should only be a 50% chance that a negative particle falls into a black hole, so shouldn't the black hole's evaporation rate be roughly equivalent to it's growth, making them almost perpetual?\n\nI'm curious how they came to the consensus that only negative particles are the ones that fall in."", 'Uhmmm just a question. Is it possible to build a white hole by expanding a cluster of matter then?', '4:24', '4:30 Shouldn\'t this be ""This a purely *hypothetical concept.""\n\nI know it sounds like semantics, but the distinction is extremely important to make, because a theory in science is far more grounded than a hypothesis.', 'Is this video for kids?\nAs an adult, I don’t understand any of it.', 'Intelligent man. Shame he was ugly', 'It’s not my subject and career still i am here I don’t know why', ""But... why would only the negative-energy particle fall into the BH? Why not 50/50?\n\nTake A (particle) and B (anti-particle). They can't annihilate on the event horizon because they're separated. But while 1st pair's A falls into the BH and B escapes, a neighbouring pair's particles do the opposite. Then, 1st pair's escaping A won't annihilate with its B (which fell into the BH), but with neighbouring's pair escaping B.\n\nNo radiation.\n\n... likewise, 1st pair's B and second pair's A both fell into the BH and they annihilate each other. No energy subtracted from the BH, no mass lost by the BH, no evaporation.\n\nJust saying.\nI'm a HS drop-out, I have no math / data. Maybe... a pair's A can only be annihilated by that pair's B, same way human sperm can only fertilize eggs. Or maybe these pairs of virtual particles are too far apart, and unless they annihilate each other they're unlikely to cross path's with particles of other separated pairs...\n\n... dunno. Maybe between the point where A and B both fall into the BH, and the point where neither does, there's a point where only the negative energy particle can't escape... That would fit Hawking's theory."", 'Mic is WAY too quiet']"
148,y_cWTWB-N_I,"['2:07 Absolutely bizarre statement. 10k is much more dangerous than 100V, the offhand perception someone would get is 100% correct. 100V can still kill, but 10k will kill much faster and much more violently.', 'This video checks out. Theory explained well. As a good general rule of thumb, anything above 30V should be treated with caution. I work in an industrial setting where 24VDC is the control voltage level. It is very safe and I rarely think twice if I have to work on it live. Damp skin and barefoot would be a different experience, but still not lethal.', 'Suddenly i got electrified and i m here😢', 'Me holding my phone charger while plugged into the wall up to my face thus putting electricity in myself while watching this video', 'I was taking the plate off a water heater and the plate tbiuched a terminal on the water heater as I took it off and it shocked me but it was a quick zap should I be worried', 'Someone Can handle 11 thousand volts', 'High voltage might kill you easly. As voltage is nothing more than a force upheld by amount of energy, to keep a distance between potentials. The bigger potential you want to have, ergo higher voltage, you must put more work into it, and work force is coming from energy directed from calories extracted from various sources of fuels. Such as burning black coal. The current can only appear in two conditions: 1. there must be source of voltage 2. the circut is closed. Disclaimer: this is very narrow explenation of topic.', ""Sir some persons say that you can touch live wire(which are tighted through pillers in village almost 220V) if you are not in contact with earth because voltage will flow but current will not. But sir our body voltage is almost 13V and wire220V then current should be flow ones but I'm not contact with earth so it will stop in just second after my body voltage becomes 220V i.e. equal to wire. So how dangerous this tiny current?\n\nWho is wrong I'm or that person??"", 'This tells us nothing about how modern systems would affect the body even when we are wet. Not impressed. Is it 110v or 220v? Is it 330v? Probably... Did they explain why?', 'Scientific Method: do 100 snow angels in bed before sleeping']"
149,AOT23FKlVYo,"['I used the explanations in this video to teach my students at a Dynamics class! thanks', 'This is the best video on this topic... perfectly explained.', 'thank you', 'Very well explained(O_O)❤🍁', 'Wonderful video 🎉', 'This is how this concept should be taught rather than mathematical expressions.', 'Energy losses after every impact\nCalculate it', 'Show how much Moventum going to reduce after impact', ""Ask the guy behind the counter what the balls' coefficients of restitution are."", 'Great explanation =)']"
150,XYXCJ-VD3l8,"[""Why person spins in earth's orbit?"", '🤔', 'My question is could you prevent being burned from the mesosphere if you slow down your fall before entering? It may seem way too soon to pull your shoot but descending your fall causes less friction, right?', 'Bull💩', 'Extremely dangerous! \n\nBut, with the right technological equipments, planning, safety provision, technical foresight and enough balls, I guess it can be done. \n\nNever underestimate the human stubbornness!\n\nSomeone, one day will have enough balls to try the jump beyond the ISS. \n\nRegardless, whether they live through it or not, I feel. Lol.', ""Just apply the opposite thrust to decrease orbit speed and eventually fall, then I'm not really sure about the heat of reentry but people are not the same size as a spacecraft so idk if it's appropriate to compare them, I feel with proper technology and planning it could definitely be done. Jumping to earth, not staying in orbit:P"", 'It’s not people done it within 4 mins', ""Is that what people do after they're ejected from amogus"", 'First If u really dive from space u just die because of reentry', 'It reminds me the movie Wall-E, so many trash are orbiting in the atmosphere now.']"
151,CoiFEEFbbso,"['It would NEVER be in the same place on your birthday cause the sun is also moving through the milkey way and the moon slightly effects out orbit inregular as well + were slightly going up and down too', 'but it is in the same position within the suns orbit it was on the day you were born.  Yayyyyyyyyy!!', ""That's exactly why time travel can't be achieved here on earth. You need to separate yourself from Earth, travel back in time and travel back to the position where the Earth used to be at that particular moment."", 'Even sun is moving at 1 lakh km per second so earth a other planets are going spiral around it... so earth will never be on a same spot', 'I’ve a doubt, in the video it said that it can take millions of years for a black hole to completely evaporate.\nBut how can something evaporate in complete nothingness?', 'maybe the birthday of the earth should be January 1 (new year) because every year he increases his age', '😌', 'Wow this is easy for kids', 'Theoretically yes It can happen if the solar system lasts forever', '😃']"
152,tkMJRVuOQXM,"['Thx 4 sharing. I like how u go by details.', '😮😮😮', ""Struck by  flock of birds? That's funny. The birds are saying the jet struck them. Hmmmmmm. Who's telling the truth?"", 'No one thinks about the poor bird.', ""Birds don't hit planes, planes hot birds.  They were there first, planes are faster.  Planes hit Birds, not the other way around?"", 'Geese are pure evil creatures due to they make planes crash. I seen what geese do to planes especially jets and I don’t want to bury anymore plane passengers or pilots.', 'Thank u', 'What about eagles used to scare them? Great vid tho', 'Is this what sully picture is based on  ?', 'What if one engine got bird stuck']"
153,RQJ3HmVtN4w,"[""Data scientists here get busy that's why grid locks pops up 😂"", 'We need to stop prioritising cars for a start....', ""This is what I thought about 11 years ago when I noticed real time traffic embedded in maps. A year later, I gave up using any cell phone and actually don't miss or need them!"", 'google map is using CROWDSOURCING', 'Waze must use it for broken down cars on the hard shoulder too. Will always know when there’s a stopped car ahead.', 'if you turn of location , you simply dont have GPS connectivity , not only you will not see live trafic update , but you will not see your location , very important for a GPS dont you think :D\n\nis there a way to disable live trafic send and receive , without compromising GPS connectivity ?', ""This is the only video on Youtube that plainly tells how Google Maps Traffic works.  Your smartphone secretly send bits of info every 2 seconds to Google headquarters and that's how they give you traffic data LIVE."", 'Your channel is very awesome 😎 our school show this 📷 videos only 😄', 'I love google maps vr, the best thing happened to me', ""unfortunately it fails, recently a road was closed off, and because no cars were allowed on it, there was no data for the map, therefore it was sending traffic to the closed road as it preceived it as having no traffic therefore, clear. There needs to be more intelligence there, ie if lots of cars are turning round at the end of that road and there are no cars on that road, there must be a problem, also police or Highways agency should have the ablility to inform google when they have to close a road.  ON a similar note, recently the Dartford bridge was closed, google tried to send me on a 30 mile detour , I ignored google, and sure enough, although the bridge WAS technically closed, they were routing cars through the adjacent tunnel, google was unaware of this. Don;'t blindly trust Google.""]"
154,epdIls7fja8,"['what makes the ort cloud the ort cloud', 'Alternate title for this video:Why the name space has given to universe??', ""The idea of there being nothing out there is far more scary than the idea aliens. I'm sure if we happen to bump into aliens, they'd be reliefed that they not the only ones out there"", ""The sun is not 10 times the size of Jupiter, it's 10 times the diameter.  The sun is THOUSANDS of times the size of Jupiter."", 'Beautiful video, bringing IMPORTANT lessons about  the  REAL solar system.', 'O wow this is provocative and like deep', 'I remember when I asked my teacher if a moon could have an atmosphere and how she laughed at me for asking a stupid question. She said, ""don\'t be stupid moons can\'t have an atmosphere, only planets can"". I wish I could send her pictures of Titan.', ""2:54 can't watch this without laughing 😂😂😂"", 'I love the sound the arrow makes to state the distance lol', 'What is so special about this video?\n\nNothing']"
155,q2XobbUQHXA,"['This all relies on how you define the speed of light.\nif you define teh speed of light as the maximum spee dof 3x10^8 m/s  (the max speed of information) then you can not go faster than it. but in a medium the information of light is slowed.\nSo this comes down to how you define the defintion of the speed of light.', 'Information travels faster than the speed of light 🤣', 'I have predıcted with my theory and my formula 6.3 tımes greater than the speed of light, which is measured as if apparently inside of M87 black hole. I SUGGEST HAVING A LOOK AT THE FIRST PART OF MY THEORY AND MY FIRST FORMULA WHICH DETERMINES A LINEAR VELOCITY OF...6.3 TIMES GREATER THAN THE SPEED OF LIGHT, ETC. AND I TOLD WHERE OUR MEASURED CONSTANTS ARE ROOTED IN.  We need to change the concept of matter that makes us imprisoned by all kinds of impressions and especially by accepting the vacuum illusion which it has been sitting comfortably in it', 'Is sense faster than light?', 'That was very clear and concise. Thanks!', 'Nothing can actually travel faster than light\n\n\n\n\nThe photons themselves actually just take a longer route', 'But in other mediums the light speed will not also be 3x10^8 .\nThe Question should be “Can anyone travel faster than speed of light(3x10^8 m/s^2)”?', 'This is misleading. ""Speed of a light"" and the speed-of-light (c) is not the same thing. One is custom situation, and the other is a constant. So the particle is not really traveling faster than the speed of light (c).\n\nThis example is equivalent to saying ""a camel is faster than a bike, if they are traveling in a desert."" Situation favors one more than the other.', 'So this has an air.', 'Video Title say ""Faster than \'Speed\' of Light"" (which is 299792.4 kmps) that got my interest but the whole video talks about ""Faster than Light"" (when it is slowed) and thats cheating.']"
156,gOWt_Hq3yrE,"['august 12 2036', 'August 12 2036', 'august 12th 2036 the heat death of the universe', 'This is happening right now. 😔', ""Murphy's Law is simply another way of looking at entropy!"", 'In other words, enjoy the pre pandemic world while it lasts.', 'One thing most people don’t touch on: even if you built a perpetual motion machine, you can’t use it to power anything. As soon as you put a load on it it would stop (even if perpetual motion was possible)', 'Excellent simple explanation for us dummies', 'How is the universe a closed system?', 'Hi']"
157,jI-HeXhsUIg,"['0:41 lmao 😂 🍆      8======D', 'wow Crazy', '4.9 mps to be exact 2:52', 'Mission Mangal please', 'There’s much better ways to launch payloads to space that people refuse to do', 'I knew Newton liked soccer 3:07', 'Who is here after chandrayana  3', 'Sorry about that', 'Dumb', 'The rocket does not propel by pushing to the ground. It is by ejecting a large amount of gas produced when the fuel is combusted out in one direction, and so the rocket will have an equal and opposite reaction by moving at the direction opposite to the fuel ejected.']"
158,0CvdruTMH1c,"['1+ sub,', 'Can I get an application for this?', 'thank you so much', 'I now understand haw the pipe works thank you', 'very educative. Thank you regards', 'Plzz make a video on human behaviour and rhythms plus gene and enviorment', 'hello satis, please help me learn to make animation', 'Awesome video!!\n\nShowed the symbol of a BJT but explained with a FET though.', 'source gate and drain are terms used for field effect transistors. you are describing bipolar transistors and the terms are emitter base and collector.', 'Great video!']"
